node_id,node_label,node_type,area,map_x,map_y,level,importance,is_map_visible,connectable,movement_role,permanent_status,permanent_status_at_jst,permanent_status_by,permanent_status_source,permanent_status_note
#534:i-6,i-6,都市,#534,249,849,,8,TRUE,TRUE,target_only,active,,,,
#534:f-8,f-8,都市,#534,349,549,,8,TRUE,TRUE,target_only,active,,,,
#534:H-13,H-13,漁場,#534,599,699,,3,TRUE,TRUE,transit,active,,,,
#534:A-19,A-19,漁場,#534,899,20,,3,TRUE,TRUE,transit,active,,,,
#534:A-21,A-21,漁場,#534,978,20,,3,TRUE,TRUE,transit,active,,,,
#534:C-3,C-3,漁場,#534,99,199,,3,TRUE,TRUE,transit,active,,,,
#534:C-5,C-5,漁場,#534,199,199,,3,TRUE,TRUE,transit,active,,,,
#534:B-1,B-1,漁場,#534,20,99,,3,TRUE,TRUE,transit,active,,,,
#534:f-16,f-16,都市,#534,749,549,,8,TRUE,TRUE,target_only,active,,,,
#534:F-15,F-15,漁場,#534,699,499,,3,TRUE,TRUE,transit,active,,,,
#534:A-5,A-5,漁場,#534,199,20,,3,TRUE,TRUE,transit,active,,,,
#534:A-11,A-11,漁場,#534,499,20,,3,TRUE,TRUE,transit,active,,,,
#534:A-13,A-13,漁場,#534,599,20,,3,TRUE,TRUE,transit,active,,,,
#534:A-15,A-15,漁場,#534,699,20,,3,TRUE,TRUE,transit,active,,,,
#534:A-17,A-17,漁場,#534,799,20,,3,TRUE,TRUE,transit,active,,,,
#534:A-9,A-9,漁場,#534,399,20,,3,TRUE,TRUE,transit,active,,,,
#534:B-9,B-9,漁場,#534,399,99,,3,TRUE,TRUE,transit,active,,,,
#534:C-1,C-1,漁場,#534,20,199,,3,TRUE,TRUE,transit,active,,,,
#534:c-12,c-12,都市,#534,549,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:04,,legacy_management_table,都市破壊OCR IMG_1433.PNG / 2026/05/30 12:04:53 / #534 X:549 Y:249 Lv.2都市 / 攻撃側 #476[476C] / 防衛側 #534[JDX] / 宝箱×5 / 破壊済み・復活なし
#534:F-13,F-13,漁場,#534,599,499,,3,TRUE,TRUE,transit,active,,,,
#534:B-15,B-15,漁場,#534,699,99,,3,TRUE,TRUE,transit,active,,,,
#534:A-1,A-1,漁場,#534,20,20,,3,TRUE,TRUE,transit,active,,,,
#534:b-10,b-10,都市,#534,449,149,,8,TRUE,TRUE,target_only,active,,,,
#534:b-12,b-12,都市,#534,549,149,,8,TRUE,TRUE,target_only,active,,,,
#534:b-16,b-16,都市,#534,749,149,,8,TRUE,TRUE,target_only,active,,,,
#534:B-17,B-17,漁場,#534,799,99,,3,TRUE,TRUE,transit,active,,,,
#534:b-18,b-18,都市,#534,849,149,,8,TRUE,TRUE,target_only,active,,,,
#534:b-4,b-4,都市,#534,149,149,,8,TRUE,TRUE,target_only,active,,,,
#534:b-6,b-6,都市,#534,249,149,,8,TRUE,TRUE,target_only,active,,,,
#534:b-8,b-8,都市,#534,349,149,,8,TRUE,TRUE,target_only,active,,,,
#534:c-10,c-10,都市,#534,449,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:11,,legacy_management_table,都市破壊ログ 2026/05/28 12:11:39 / #534 X:449 Y:249 Lv.2都市 / 攻撃側 #476[476C] / 防衛側 #534[SHA] / 宝箱×5 / 破壊済み・復活なし
#534:C-13,C-13,漁場,#534,599,199,,3,TRUE,TRUE,transit,active,,,,
#534:c-16,c-16,都市,#534,749,249,,8,TRUE,TRUE,target_only,active,,,,
#534:C-17,C-17,漁場,#534,799,199,,3,TRUE,TRUE,transit,active,,,,
#534:c-18,c-18,都市,#534,849,249,,8,TRUE,TRUE,target_only,active,,,,
#534:C-19,C-19,漁場,#534,899,199,,3,TRUE,TRUE,transit,active,,,,
#534:c-2,c-2,都市,#534,49,249,,8,TRUE,TRUE,target_only,active,,,,
#534:c-20,c-20,都市,#534,949,249,,8,TRUE,TRUE,target_only,active,,,,
#534:C-21,C-21,漁場,#534,978,199,,3,TRUE,TRUE,transit,active,,,,
#534:c-8,c-8,都市,#534,349,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:13,,legacy_management_table,都市破壊ログ 2026/05/28 12:13:53 / #534 X:349 Y:249 Lv.2都市 / 攻撃側 #476[476C] / 防衛側 #534[SHA] / 宝箱×5 / 破壊済み・復活なし
#534:D-1,D-1,漁場,#534,20,299,,3,TRUE,TRUE,transit,active,,,,
#534:d-10,d-10,都市,#534,449,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:07,,legacy_management_table,都市破壊OCR IMG_1433.PNG / 2026/05/30 12:07:03 / #534 X:449 Y:349 Lv.3都市 / 攻撃側 #476[476B] / 防衛側 #534[SHA] / 宝箱×10 / 破壊済み・復活なし
#534:D-11,D-11,漁場,#534,499,299,,3,TRUE,TRUE,transit,active,,,,
#534:d-12,d-12,都市,#534,549,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/27 20:02,,legacy_management_table,都市破壊ログ 2026/05/27 20:02:15 / #534 X:549 Y:349 Lv.3都市 / 攻撃側 #476[476B] / 防衛側 #534[JDX] / 宝箱×10 / 破壊済み・復活なし
#534:D-13,D-13,漁場,#534,599,299,,3,TRUE,TRUE,transit,active,,,,
#534:D-15,D-15,漁場,#534,699,299,,3,TRUE,TRUE,transit,active,,,,
#534:d-16,d-16,都市,#534,749,349,,8,TRUE,TRUE,target_only,active,,,,
#534:D-17,D-17,漁場,#534,799,299,,3,TRUE,TRUE,transit,active,,,,
#534:d-18,d-18,都市,#534,849,349,,8,TRUE,TRUE,target_only,active,,,,
#534:D-19,D-19,漁場,#534,899,299,,3,TRUE,TRUE,transit,active,,,,
#534:d-2,d-2,都市,#534,49,349,,8,TRUE,TRUE,target_only,active,,,,
#534:d-20,d-20,都市,#534,949,349,,8,TRUE,TRUE,target_only,active,,,,
#534:D-3,D-3,漁場,#534,99,299,,3,TRUE,TRUE,transit,active,,,,
#534:d-4,d-4,都市,#534,149,349,,8,TRUE,TRUE,target_only,active,,,,
#534:D-5,D-5,漁場,#534,199,299,,3,TRUE,TRUE,transit,active,,,,
#534:D-9,D-9,漁場,#534,399,299,,3,TRUE,TRUE,transit,active,,,,
#534:E-1,E-1,漁場,#534,20,399,,3,TRUE,TRUE,transit,active,,,,
#534:e-10,e-10,都市,#534,449,449,,8,TRUE,TRUE,target_only,active,,,,
#534:E-11,E-11,漁場,#534,499,399,,3,TRUE,TRUE,transit,active,,,,
#534:e-12,e-12,都市,#534,549,449,,8,TRUE,TRUE,target_only,active,,,,
#534:E-13,E-13,漁場,#534,599,399,,3,TRUE,TRUE,transit,active,,,,
#534:E-15,E-15,漁場,#534,699,399,,3,TRUE,TRUE,transit,active,,,,
#534:e-16,e-16,都市,#534,749,449,,8,TRUE,TRUE,target_only,active,,,,
#534:E-17,E-17,漁場,#534,799,399,,3,TRUE,TRUE,transit,active,,,,
#534:e-18,e-18,都市,#534,849,449,,8,TRUE,TRUE,target_only,active,,,,
#534:E-19,E-19,漁場,#534,899,399,,3,TRUE,TRUE,transit,active,,,,
#534:e-2,e-2,都市,#534,49,449,,8,TRUE,TRUE,target_only,active,,,,
#534:e-20,e-20,都市,#534,949,449,,8,TRUE,TRUE,target_only,active,,,,
#534:E-21,E-21,漁場,#534,978,399,,3,TRUE,TRUE,transit,active,,,,
#534:E-3,E-3,漁場,#534,99,399,,3,TRUE,TRUE,transit,active,,,,
#534:e-4,e-4,都市,#534,149,449,,8,TRUE,TRUE,target_only,active,,,,
#534:e-6,e-6,都市,#534,249,449,,8,TRUE,TRUE,target_only,active,,,,
#534:E-7,E-7,漁場,#534,299,399,,3,TRUE,TRUE,transit,active,,,,
#534:E-9,E-9,漁場,#534,399,399,,3,TRUE,TRUE,transit,active,,,,
#534:F-1,F-1,漁場,#534,20,499,,3,TRUE,TRUE,transit,active,,,,
#534:f-10,f-10,都市,#534,449,549,,8,TRUE,TRUE,target_only,active,,,,
#534:F-11,F-11,漁場,#534,499,499,,3,TRUE,TRUE,transit,active,,,,
#534:f-12,f-12,都市,#534,549,549,,8,TRUE,TRUE,target_only,active,,,,
#534:f-14,f-14,都市,#534,649,549,,8,TRUE,TRUE,target_only,active,,,,
#534:F-17,F-17,漁場,#534,799,499,,3,TRUE,TRUE,transit,active,,,,
#534:f-18,f-18,都市,#534,849,549,,8,TRUE,TRUE,target_only,active,,,,
#534:F-19,F-19,漁場,#534,899,499,,3,TRUE,TRUE,transit,active,,,,
#534:F-21,F-21,漁場,#534,978,499,,3,TRUE,TRUE,transit,active,,,,
#534:F-3,F-3,漁場,#534,99,499,,3,TRUE,TRUE,transit,active,,,,
#534:f-4,f-4,都市,#534,149,549,,8,TRUE,TRUE,target_only,active,,,,
#534:F-5,F-5,漁場,#534,199,499,,3,TRUE,TRUE,transit,active,,,,
#534:f-6,f-6,都市,#534,249,549,,8,TRUE,TRUE,target_only,active,,,,
#534:G-1,G-1,漁場,#534,20,599,,3,TRUE,TRUE,transit,active,,,,
#534:G-13,G-13,漁場,#534,599,599,,3,TRUE,TRUE,transit,active,,,,
#534:g-14,g-14,都市,#534,649,649,,8,TRUE,TRUE,target_only,active,,,,
#534:G-17,G-17,漁場,#534,799,599,,3,TRUE,TRUE,transit,active,,,,
#534:g-18,g-18,都市,#534,849,649,,8,TRUE,TRUE,target_only,active,,,,
#534:G-19,G-19,漁場,#534,899,599,,3,TRUE,TRUE,transit,active,,,,
#534:g-2,g-2,都市,#534,49,649,,8,TRUE,TRUE,target_only,active,,,,
#534:g-20,g-20,都市,#534,949,649,,8,TRUE,TRUE,target_only,active,,,,
#534:G-21,G-21,漁場,#534,978,599,,3,TRUE,TRUE,transit,active,,,,
#534:G-3,G-3,漁場,#534,99,599,,3,TRUE,TRUE,transit,active,,,,
#534:g-4,g-4,都市,#534,149,649,,8,TRUE,TRUE,target_only,active,,,,
#534:G-5,G-5,漁場,#534,199,599,,3,TRUE,TRUE,transit,active,,,,
#534:H-1,H-1,漁場,#534,20,699,,3,TRUE,TRUE,transit,active,,,,
#534:h-10,h-10,都市,#534,449,749,,8,TRUE,TRUE,target_only,active,,,,
#534:h-12,h-12,都市,#534,549,749,,8,TRUE,TRUE,target_only,active,,,,
#534:h-14,h-14,都市,#534,649,749,,8,TRUE,TRUE,target_only,active,,,,
#534:H-15,H-15,漁場,#534,699,699,,3,TRUE,TRUE,transit,active,,,,
#534:h-16,h-16,都市,#534,749,749,,8,TRUE,TRUE,target_only,active,,,,
#534:H-17,H-17,漁場,#534,799,699,,3,TRUE,TRUE,transit,active,,,,
#534:h-18,h-18,都市,#534,849,749,,8,TRUE,TRUE,target_only,active,,,,
#534:h-2,h-2,都市,#534,49,749,,8,TRUE,TRUE,target_only,active,,,,
#534:h-20,h-20,都市,#534,949,749,,8,TRUE,TRUE,target_only,active,,,,
#534:H-21,H-21,漁場,#534,978,699,,3,TRUE,TRUE,transit,active,,,,
#534:H-3,H-3,漁場,#534,99,699,,3,TRUE,TRUE,transit,active,,,,
#534:h-4,h-4,都市,#534,149,749,,8,TRUE,TRUE,target_only,active,,,,
#534:h-6,h-6,都市,#534,249,749,,8,TRUE,TRUE,target_only,active,,,,
#534:h-8,h-8,都市,#534,349,749,,8,TRUE,TRUE,target_only,active,,,,
#534:I-1,I-1,漁場,#534,20,799,,3,TRUE,TRUE,transit,active,,,,
#534:i-10,i-10,都市,#534,449,849,,8,TRUE,TRUE,target_only,active,,,,
#534:I-11,I-11,漁場,#534,499,799,,3,TRUE,TRUE,transit,active,,,,
#534:I-13,I-13,漁場,#534,599,799,,3,TRUE,TRUE,transit,active,,,,
#534:i-14,i-14,都市,#534,649,849,,8,TRUE,TRUE,target_only,active,,,,
#534:I-15,I-15,漁場,#534,699,799,,3,TRUE,TRUE,transit,active,,,,
#534:i-16,i-16,都市,#534,749,849,,8,TRUE,TRUE,target_only,active,,,,
#534:I-17,I-17,漁場,#534,799,799,,3,TRUE,TRUE,transit,active,,,,
#534:i-18,i-18,都市,#534,849,849,,8,TRUE,TRUE,target_only,active,,,,
#534:I-19,I-19,漁場,#534,899,799,,3,TRUE,TRUE,transit,active,,,,
#534:i-2,i-2,都市,#534,49,849,,8,TRUE,TRUE,target_only,active,,,,
#534:i-20,i-20,都市,#534,949,849,,8,TRUE,TRUE,target_only,active,,,,
#534:I-21,I-21,漁場,#534,978,799,,3,TRUE,TRUE,transit,active,,,,
#534:I-3,I-3,漁場,#534,99,799,,3,TRUE,TRUE,transit,active,,,,
#534:i-4,i-4,都市,#534,149,849,,8,TRUE,TRUE,target_only,active,,,,
#534:I-5,I-5,漁場,#534,199,799,,3,TRUE,TRUE,transit,active,,,,
#534:I-7,I-7,漁場,#534,299,799,,3,TRUE,TRUE,transit,active,,,,
#534:i-8,i-8,都市,#534,349,849,,8,TRUE,TRUE,target_only,active,,,,
#534:I-9,I-9,漁場,#534,399,799,,3,TRUE,TRUE,transit,active,,,,
#534:J-1,J-1,漁場,#534,20,899,,3,TRUE,TRUE,transit,active,,,,
#534:j-10,j-10,都市,#534,449,949,,8,TRUE,TRUE,target_only,active,,,,
#534:J-11,J-11,漁場,#534,499,899,,3,TRUE,TRUE,transit,active,,,,
#534:j-12,j-12,都市,#534,549,949,,8,TRUE,TRUE,target_only,active,,,,
#534:J-13,J-13,漁場,#534,599,899,,3,TRUE,TRUE,transit,active,,,,
#534:j-14,j-14,都市,#534,649,949,,8,TRUE,TRUE,target_only,active,,,,
#534:J-15,J-15,漁場,#534,699,899,,3,TRUE,TRUE,transit,active,,,,
#534:J-17,J-17,漁場,#534,799,899,,3,TRUE,TRUE,transit,active,,,,
#534:j-18,j-18,都市,#534,849,949,,8,TRUE,TRUE,target_only,active,,,,
#534:J-19,J-19,漁場,#534,899,899,,3,TRUE,TRUE,transit,active,,,,
#534:j-2,j-2,都市,#534,49,949,,8,TRUE,TRUE,target_only,active,,,,
#534:j-20,j-20,都市,#534,949,949,,8,TRUE,TRUE,target_only,active,,,,
#534:J-21,J-21,漁場,#534,978,899,,3,TRUE,TRUE,transit,active,,,,
#534:J-3,J-3,漁場,#534,99,899,,3,TRUE,TRUE,transit,active,,,,
#534:j-4,j-4,都市,#534,149,949,,8,TRUE,TRUE,target_only,active,,,,
#534:J-5,J-5,漁場,#534,199,899,,3,TRUE,TRUE,transit,active,,,,
#534:j-6,j-6,都市,#534,249,949,,8,TRUE,TRUE,target_only,active,,,,
#534:J-7,J-7,漁場,#534,299,899,,3,TRUE,TRUE,transit,active,,,,
#534:j-8,j-8,都市,#534,349,949,,8,TRUE,TRUE,target_only,active,,,,
#534:J-9,J-9,漁場,#534,399,899,,3,TRUE,TRUE,transit,active,,,,
#534:K-1,K-1,漁場,#534,20,978,,3,TRUE,TRUE,transit,active,,,,
#534:K-13,K-13,漁場,#534,599,978,,3,TRUE,TRUE,transit,active,,,,
#534:K-15,K-15,漁場,#534,699,978,,3,TRUE,TRUE,transit,active,,,,
#534:K-17,K-17,漁場,#534,799,978,,3,TRUE,TRUE,transit,active,,,,
#534:K-19,K-19,漁場,#534,899,978,,3,TRUE,TRUE,transit,active,,,,
#534:K-21,K-21,漁場,#534,978,978,,3,TRUE,TRUE,transit,active,,,,
#534:K-3,K-3,漁場,#534,99,978,,3,TRUE,TRUE,transit,active,,,,
#534:K-5,K-5,漁場,#534,199,978,,3,TRUE,TRUE,transit,active,,,,
#534:K-7,K-7,漁場,#534,299,978,,3,TRUE,TRUE,transit,active,,,,
#534:K-9,K-9,漁場,#534,399,978,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-7,中央-3-7,漁場,中央,324,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-2-8,中央-2-8,漁場,中央,374,924,,3,TRUE,TRUE,transit,active,,,,
中央:中央-3-6,中央-3-6,漁場,中央,274,874,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-17,中央-20-17,漁場,中央,824,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-20-14,中央-20-14,漁場,中央,674,24,,3,TRUE,TRUE,transit,active,,,,
中央:中央-11-15,中央-11-15,祭壇,中央,724,474,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-11-17,中央-11-17,祭壇,中央,824,474,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-12-15,中央-12-15,祭壇,中央,724,424,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-14-17,中央-14-17,祭壇,中央,824,324,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-4,中央-15-4,祭壇,中央,174,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-5,中央-15-5,祭壇,中央,224,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-16,中央-16-16,祭壇,中央,774,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-5,中央-16-5,祭壇,中央,224,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-5,中央-17-5,祭壇,中央,224,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-7,中央-4-7,祭壇,中央,324,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-15,中央-5-15,祭壇,中央,724,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-16,中央-5-16,祭壇,中央,774,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-15,中央-6-15,祭壇,中央,724,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-7-5,中央-7-5,祭壇,中央,224,674,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-7-7,中央-7-7,祭壇,中央,324,674,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-8-17,中央-8-17,祭壇,中央,824,624,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-12-5,中央-12-5,祭壇,中央,224,424,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-4,中央-16-4,祭壇,中央,174,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-14,中央-4-14,祭壇,中央,674,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-12-6,中央-12-6,祭壇,中央,274,424,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-14-16,中央-14-16,祭壇,中央,774,324,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-14-4,中央-14-4,祭壇,中央,174,324,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-9,中央-15-9,祭壇,中央,424,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-9,中央-16-9,祭壇,中央,424,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-11,中央-6-11,祭壇,中央,524,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-5,中央-6-5,祭壇,中央,224,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-8-5,中央-8-5,祭壇,中央,224,624,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-8-6,中央-8-6,祭壇,中央,274,624,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-16,中央-15-16,祭壇,中央,774,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-6,中央-15-6,祭壇,中央,274,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-10,中央-17-10,祭壇,中央,474,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-9-17,中央-9-17,祭壇,中央,824,574,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-10-6,中央-10-6,祭壇,中央,274,524,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-11-5,中央-11-5,祭壇,中央,224,474,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-13-15,中央-13-15,祭壇,中央,724,374,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-8,中央-17-8,祭壇,中央,374,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-10,中央-4-10,祭壇,中央,474,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-12,中央-4-12,祭壇,中央,574,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-10,中央-5-10,祭壇,中央,474,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-16,中央-6-16,祭壇,中央,774,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-4,中央-6-4,祭壇,中央,174,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-6,中央-6-6,祭壇,中央,274,724,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-7-4,中央-7-4,祭壇,中央,174,674,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-8-4,中央-8-4,祭壇,中央,174,624,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-10-15,中央-10-15,祭壇,中央,724,524,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-10-16,中央-10-16,祭壇,中央,774,524,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-10-17,中央-10-17,祭壇,中央,824,524,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-10-4,中央-10-4,祭壇,中央,174,524,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-10-5,中央-10-5,祭壇,中央,224,524,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-11-16,中央-11-16,祭壇,中央,774,474,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-11-4,中央-11-4,祭壇,中央,174,474,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-11-6,中央-11-6,祭壇,中央,274,474,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-12-16,中央-12-16,祭壇,中央,774,424,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-12-17,中央-12-17,祭壇,中央,824,424,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-12-4,中央-12-4,祭壇,中央,174,424,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-13-16,中央-13-16,祭壇,中央,774,374,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-13-17,中央-13-17,祭壇,中央,824,374,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-13-4,中央-13-4,祭壇,中央,174,374,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-13-5,中央-13-5,祭壇,中央,224,374,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-13-6,中央-13-6,祭壇,中央,274,374,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-14-14,中央-14-14,祭壇,中央,674,324,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-14-15,中央-14-15,祭壇,中央,724,324,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-14-5,中央-14-5,祭壇,中央,224,324,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-14-6,中央-14-6,祭壇,中央,274,324,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-14-7,中央-14-7,祭壇,中央,324,324,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-10,中央-15-10,祭壇,中央,474,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-11,中央-15-11,祭壇,中央,524,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-12,中央-15-12,祭壇,中央,574,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-13,中央-15-13,祭壇,中央,624,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-14,中央-15-14,祭壇,中央,674,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-15,中央-15-15,祭壇,中央,724,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-17,中央-15-17,祭壇,中央,824,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-7,中央-15-7,祭壇,中央,324,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-15-8,中央-15-8,祭壇,中央,374,274,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-10,中央-16-10,祭壇,中央,474,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-11,中央-16-11,祭壇,中央,524,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-12,中央-16-12,祭壇,中央,574,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-13,中央-16-13,祭壇,中央,624,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-14,中央-16-14,祭壇,中央,674,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-15,中央-16-15,祭壇,中央,724,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-17,中央-16-17,祭壇,中央,824,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-6,中央-16-6,祭壇,中央,274,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-7,中央-16-7,祭壇,中央,324,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-16-8,中央-16-8,祭壇,中央,374,224,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-11,中央-17-11,祭壇,中央,524,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-12,中央-17-12,祭壇,中央,574,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-13,中央-17-13,祭壇,中央,624,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-14,中央-17-14,祭壇,中央,674,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-15,中央-17-15,祭壇,中央,724,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-16,中央-17-16,祭壇,中央,774,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-6,中央-17-6,祭壇,中央,274,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-7,中央-17-7,祭壇,中央,324,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-17-9,中央-17-9,祭壇,中央,424,174,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-11,中央-4-11,祭壇,中央,524,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-13,中央-4-13,祭壇,中央,624,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-15,中央-4-15,祭壇,中央,724,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-16,中央-4-16,祭壇,中央,774,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-5,中央-4-5,祭壇,中央,224,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-6,中央-4-6,祭壇,中央,274,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-8,中央-4-8,祭壇,中央,374,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-4-9,中央-4-9,祭壇,中央,424,824,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-11,中央-5-11,祭壇,中央,524,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-12,中央-5-12,祭壇,中央,574,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-13,中央-5-13,祭壇,中央,624,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-14,中央-5-14,祭壇,中央,674,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-17,中央-5-17,祭壇,中央,824,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-4,中央-5-4,祭壇,中央,174,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-5,中央-5-5,祭壇,中央,224,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-6,中央-5-6,祭壇,中央,274,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-7,中央-5-7,祭壇,中央,324,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-8,中央-5-8,祭壇,中央,374,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-5-9,中央-5-9,祭壇,中央,424,774,,9,TRUE,FALSE,isolated,active,,,,
中央:中央-6-10,中央-6-10,祭壇,中央,474,724,,9,TRUE,FALSE,isolated,active,,,,
